split,source_subset,complex_id,pdb_id,na_type,experimental_method,resolution_angstrom,deposition_date,receptor_sequence_sha256,na_chain_count,canonical_na_residue_count
transfer_trainval,expanded_highconf,6rwn_dlu_s2,6rwn,dna,ELECTRON MICROSCOPY,3.1,2019-06-05T00:00:00Z,862c94e23a2437bdfb5fc40bbd43df83919f06c52a84343e42097d86418af52d,4,86
transfer_trainval,expanded_highconf,6rwo_klq_s2,6rwo,dna,ELECTRON MICROSCOPY,3.05,2019-06-05T00:00:00Z,862c94e23a2437bdfb5fc40bbd43df83919f06c52a84343e42097d86418af52d,4,86
transfer_trainval,expanded_highconf,6s0x_ery,6s0x,rna,ELECTRON MICROSCOPY,2.425,2019-06-18T00:00:00Z,997b21045e17f8cfb33e6f4d5436a5b739f3d1e694e3774380530814238ccc30,1,2905
transfer_trainval,expanded_highconf,6s0z_ery,6s0z,rna,ELECTRON MICROSCOPY,2.3,2019-06-18T00:00:00Z,997b21045e17f8cfb33e6f4d5436a5b739f3d1e694e3774380530814238ccc30,1,2905
transfer_trainval,expanded_highconf,6s7d_spm,6s7d,dna,X-RAY DIFFRACTION,1.45,2019-07-04T00:00:00Z,df40473ffdf43b306cf18120eb05e4177798d3007317e6238d7194ec8a6f7c8f,2,18
transfer_trainval,expanded_highconf,6sgc_spd_vm2,6sgc,rna,ELECTRON MICROSCOPY,2.8,2019-08-03T00:00:00Z,018c7ab22afca59cef2ed38327fb8c28ae7a469954c792235438ba8a875906da,2,3667
transfer_trainval,expanded_highconf,6sjd_cac,6sjd,rna,X-RAY DIFFRACTION,3.29,2019-08-13T00:00:00Z,4674e5e416c0a3727bc3b096b82a0d2418da8b81698a64336c6c6ebc6e7d97cc,1,17
transfer_trainval,expanded_highconf,6t3r_spm_cb2,6t3r,rna,X-RAY DIFFRACTION,3.57,2019-10-11T00:00:00Z,a383ab21c3f271790d54d54c66b70b1399edc95f5ab92c232fd1bf9982bc6ef4,1,389
transfer_trainval,expanded_highconf,6tb3_spd,6tb3,rna,ELECTRON MICROSCOPY,2.8,2019-10-31T00:00:00Z,63a5af23270f40476dbe9a1343a39bb14937def392e0958fdf9948b16610cecf,1,3223
transfer_trainval,expanded_highconf,6tf3_3at,6tf3,rna,X-RAY DIFFRACTION,2.66,2019-11-13T00:00:00Z,0c42b5e033599d470b1bf580d2c74f13541033ce31d43f5c35377d42229aba30,1,52
transfer_trainval,expanded_highconf,6tfe_n6e,6tfe,rna,X-RAY DIFFRACTION,2.3,2019-11-14T00:00:00Z,0c42b5e033599d470b1bf580d2c74f13541033ce31d43f5c35377d42229aba30,1,52
transfer_trainval,expanded_highconf,6tnu_3he,6tnu,rna,ELECTRON MICROSCOPY,3.1,2019-12-10T00:00:00Z,4e93b422db0dc68088e3e47092d7e14f18a426856b458f9e9b9bd26d25e4640a,1,3184
transfer_trainval,expanded_highconf,6txr_o0q_m7,6txr,dna,X-RAY DIFFRACTION,2.5,2020-01-14T00:00:00Z,5bfefd0688c62db4b0cddcf4ae0ed5e135e3cfa8bbc42505b15e1404b464fee8,2,68
transfer_trainval,expanded_highconf,6u2o_cpt,6u2o,dna,X-RAY DIFFRACTION,2.3,2019-08-20T00:00:00Z,1b5d83762db48f29678c0807e9a5c96629bf9717fc52937681b2d954b23562a6,2,26
transfer_trainval,expanded_highconf,6u40_cac_e1,6u40,dna,X-RAY DIFFRACTION,2.702,2019-08-22T00:00:00Z,d4626826d04d15b91a36ccb414c52c9d306f9b79cd2d9983680f81c692df0ba0,3,37
transfer_trainval,expanded_highconf,6uc8_ang,6uc8,rna,X-RAY DIFFRACTION,1.898,2019-09-15T00:00:00Z,8a39f41d423e18b52f5d41f0f9651ccd49dc4feea6b6e805cc393ce37c222311,1,67
transfer_trainval,expanded_highconf,6uej_spm,6uej,rna,X-RAY DIFFRACTION,2.21,2019-09-21T00:00:00Z,d6781df4d555c380f4340fb0b62e6fb0058d27e65391d0b5b622d4a308f5801f,1,3
transfer_trainval,expanded_highconf,6uet_sam,6uet,rna,ELECTRON MICROSCOPY,4.1,2019-09-23T00:00:00Z,a626149b1f942a8b6257726d7016f15612fd5f097183106cd3cc7a7bd85ff63b,1,119
transfer_trainval,expanded_highconf,6v3k_quw,6v3k,dna,ELECTRON MICROSCOPY,3.4,2019-11-25T00:00:00Z,f5bb95aa0149216550b33d63a48cfedf247896ddd410416a8a9d5f403f13beb2,2,36
transfer_trainval,expanded_highconf,6v6r_cac_f2,6v6r,dna,X-RAY DIFFRACTION,2.7,2019-12-05T00:00:00Z,e1a2cb9148de2df8b7d26b11cc400a10af6d63c6860538b61865e4766db22bc7,3,33
transfer_trainval,expanded_highconf,6v9d_qw4_h3,6v9d,rna,X-RAY DIFFRACTION,2.8,2019-12-13T00:00:00Z,ff5cf1aba4290b9c92da2d7af2342475ec5ab8bd6793b606a8cc23308f81ce79,2,55
transfer_trainval,expanded_highconf,6vf0_8gt,6vf0,dna,X-RAY DIFFRACTION,1.58,2020-01-03T00:00:00Z,50575161405b6bcb49b6ff518763cd83c4a1619d9edc8bde695fb7d328494191,2,13
transfer_trainval,expanded_highconf,6vf3_8gt,6vf3,dna,X-RAY DIFFRACTION,1.521,2020-01-03T00:00:00Z,50575161405b6bcb49b6ff518763cd83c4a1619d9edc8bde695fb7d328494191,2,13
transfer_trainval,expanded_highconf,6vf4_8gt,6vf4,dna,X-RAY DIFFRACTION,1.75,2020-01-03T00:00:00Z,50575161405b6bcb49b6ff518763cd83c4a1619d9edc8bde695fb7d328494191,2,13
transfer_trainval,expanded_highconf,6w0m_s5y,6w0m,dna,X-RAY DIFFRACTION,2.37,2020-03-02T00:00:00Z,6ce48eafacd8d88d25965cae356c425c1bc7cf2d1b33bc19973643a62925d845,2,27
transfer_trainval,expanded_highconf,6w0r_s5y,6w0r,dna,X-RAY DIFFRACTION,2.35,2020-03-02T00:00:00Z,48ec102ab960c752a7640def5687613fd1f27ccd4865777498f853de5118f9d2,2,11
transfer_trainval,expanded_highconf,6waa_tnj_ha4,6waa,dna,X-RAY DIFFRACTION,3.2,2020-03-24T00:00:00Z,13d7aedf6548739a84bde6061ec1a0d20afdf0bbfbf4d3960fbbbc71c770c532,7,87
transfer_trainval,expanded_highconf,6wdd_phe,6wdd,rna,ELECTRON MICROSCOPY,3.2,2020-03-31T00:00:00Z,4006faa520578b48d2fdf0f75e5f627602002c2a6f0e29e7b1fb1799df9bad25,3,3056
transfer_trainval,expanded_highconf,6wde_phe,6wde,rna,ELECTRON MICROSCOPY,3.0,2020-03-31T00:00:00Z,4006faa520578b48d2fdf0f75e5f627602002c2a6f0e29e7b1fb1799df9bad25,3,3056
transfer_trainval,expanded_highconf,6wdf_phe,6wdf,rna,ELECTRON MICROSCOPY,3.3,2020-03-31T00:00:00Z,2e94adf3dee0c89041e23e5ae07b575def78b3dec9a65bc29ffdcc6fe9e0f0e5,2,2979
transfer_trainval,expanded_highconf,6wdg_phe,6wdg,rna,ELECTRON MICROSCOPY,3.3,2020-03-31T00:00:00Z,2e94adf3dee0c89041e23e5ae07b575def78b3dec9a65bc29ffdcc6fe9e0f0e5,2,2979
transfer_trainval,expanded_highconf,6wdk_phe,6wdk,rna,ELECTRON MICROSCOPY,3.6,2020-03-31T00:00:00Z,4006faa520578b48d2fdf0f75e5f627602002c2a6f0e29e7b1fb1799df9bad25,3,3056
transfer_trainval,expanded_highconf,6wdl_phe,6wdl,rna,ELECTRON MICROSCOPY,3.7,2020-03-31T00:00:00Z,4006faa520578b48d2fdf0f75e5f627602002c2a6f0e29e7b1fb1799df9bad25,3,3056
transfer_trainval,expanded_highconf,6wdm_phe,6wdm,rna,ELECTRON MICROSCOPY,3.6,2020-03-31T00:00:00Z,4006faa520578b48d2fdf0f75e5f627602002c2a6f0e29e7b1fb1799df9bad25,3,3056
transfer_trainval,expanded_highconf,6wid_dup,6wid,dna,X-RAY DIFFRACTION,1.5,2020-04-09T00:00:00Z,94076fe4a008192327b8e72ca507b1230994652b9788bf4cfc63403f2ec36209,3,14
transfer_trainval,expanded_highconf,6woo_u6a,6woo,rna,ELECTRON MICROSCOPY,2.9,2020-04-25T00:00:00Z,6fb464599ac64d8becc9e8af79edd035944a6c8fea1d337ffe1af9bd9ca3b4d6,3,1862
transfer_trainval,expanded_highconf,6wox_dcp,6wox,rna+dna,X-RAY DIFFRACTION,3.14,2020-04-26T00:00:00Z,77e27d5eda204edef9e4bdccbd3efb3724eccdb0b6b1533b7699762b4844ce30,2,20
transfer_trainval,expanded_highconf,6woy_ch1,6woy,rna+dna,X-RAY DIFFRACTION,3.0,2020-04-26T00:00:00Z,77e27d5eda204edef9e4bdccbd3efb3724eccdb0b6b1533b7699762b4844ce30,2,20
transfer_trainval,expanded_highconf,6wph_43x,6wph,dna,X-RAY DIFFRACTION,2.72,2020-04-27T00:00:00Z,d740f91be2ac0c17386847f77d5fe77e01681420227c68c9039994d2e8f1fb0c,2,39
transfer_trainval,expanded_highconf,6wqg_cac_h3,6wqg,dna,X-RAY DIFFRACTION,3.003,2020-04-28T00:00:00Z,b7b2f874c8a45560daec7c8e259644287cca31c5f3aecb86dc459817b69210a4,4,42
transfer_trainval,expanded_highconf,6wqn_zc0,6wqn,rna,ELECTRON MICROSCOPY,2.9,2020-04-29T00:00:00Z,f555430fed2645a3e366f030ba70352dee70829ab6ff2ca15e0c677ea8927604,1,2687
transfer_trainval,expanded_highconf,6wqq_rd8,6wqq,rna,ELECTRON MICROSCOPY,3.1,2020-04-29T00:00:00Z,98075c6bfe781f2a64325372d987e9725a6ac45b4e6615f6103b97026f093472,1,2698
transfer_trainval,expanded_highconf,6wr9_cac_f1,6wr9,dna,X-RAY DIFFRACTION,3.071,2020-04-29T00:00:00Z,47fff6e7b16e83e3093c4844a1cb4fe7005bbd519a31ebf8d38b64fa8485a9c9,3,35
transfer_trainval,expanded_highconf,6wri_cac_f2,6wri,dna,X-RAY DIFFRACTION,3.057,2020-04-29T00:00:00Z,60d7933ca1e43ab613f333776067f81d347c23e9a1686a0f8b6912e9a2fb5cef,3,35
transfer_trainval,expanded_highconf,6wrs_u7v,6wrs,rna,ELECTRON MICROSCOPY,3.2,2020-04-30T00:00:00Z,98075c6bfe781f2a64325372d987e9725a6ac45b4e6615f6103b97026f093472,1,2698
transfer_trainval,expanded_highconf,6wsn_cac_f2,6wsn,dna,X-RAY DIFFRACTION,3.052,2020-05-01T00:00:00Z,460ff0643e4f033fdf89a32ecbde155a4e8c5c8b1ddbebf2bf1b4aab0414b4f1,3,33
transfer_trainval,expanded_highconf,6wso_cac_f2,6wso,dna,X-RAY DIFFRACTION,3.106,2020-05-01T00:00:00Z,4042d6932f04440b1951799f4a20c26ce5d96807ded36c5016d67409061b77b1,3,35
transfer_trainval,expanded_highconf,6wsq_cac,6wsq,dna,X-RAY DIFFRACTION,2.807,2020-05-01T00:00:00Z,135d071b2ec106f55628194ff33559cbaafbbe7f6b98458ff1a87d665e634dd6,3,35
transfer_trainval,expanded_highconf,6wst_cac,6wst,dna,X-RAY DIFFRACTION,3.055,2020-05-01T00:00:00Z,91e826aa7c6290f3d3384f024d65521f9803d67cb71b8a4cfca34dee807ae9d6,3,35
transfer_trainval,expanded_highconf,6wsu_cac_g3,6wsu,dna,X-RAY DIFFRACTION,2.756,2020-05-01T00:00:00Z,e22c30e1e72b0b4689429d092ffd3ea6164ccca9ea027a8f3e6e16f2f3d0e738,3,35
transfer_trainval,expanded_highconf,6wsw_cac_e1,6wsw,dna,X-RAY DIFFRACTION,3.12,2020-05-01T00:00:00Z,e77037f5ae71f686001f480277b4fa6415da05045b184cfb05e972c94f09ca80,3,35
transfer_trainval,expanded_highconf,6wsy_cac_f2,6wsy,dna,X-RAY DIFFRACTION,3.053,2020-05-01T00:00:00Z,b63a86d4c9ed70b2fee77d3601648e96b867c2a223b7eb741ff528eeedc6d27f,3,33
transfer_trainval,expanded_highconf,6wsz_cac_g3,6wsz,dna,X-RAY DIFFRACTION,3.053,2020-05-01T00:00:00Z,dffca7d09bb560f35aa1e9cd043f8d788cd16b5790ba8f085429a0cdcdb20a15,4,42
transfer_trainval,expanded_highconf,6wtr_2ba_c2,6wtr,rna,X-RAY DIFFRACTION,3.082,2020-05-03T00:00:00Z,3df158aa13cd93025f68580886ed7d2fedb7eb6bb4f3aa070e0fd3b01c694533,1,124
transfer_trainval,expanded_highconf,6wyv_o7s,6wyv,rna,ELECTRON MICROSCOPY,2.75,2020-05-13T00:00:00Z,6dcf74a987e5614e15a8c9abc98dee8c8d6d608fdf9a5bdf9adc290d4d4ccc45,1,2876
transfer_trainval,expanded_highconf,6x6d_cac,6x6d,dna,X-RAY DIFFRACTION,2.48,2020-05-28T00:00:00Z,64d3fcba3a302606930fd46e80314db8c525de3772168a1ef60bc3b50050580e,2,36
transfer_trainval,expanded_highconf,6x71_dcp,6x71,dna,X-RAY DIFFRACTION,1.78,2020-05-29T00:00:00Z,42e4db35d041d409139a5e4a1f4df9e892ba01b3a95ec54a9cb2bbae8e7f777c,2,30
transfer_trainval,expanded_highconf,6x8b_cac_g1,6x8b,dna,X-RAY DIFFRACTION,2.899,2020-06-01T00:00:00Z,7dbff7166e791e60e576e78a43afa884740c86e75b982e851f844d7dff493307,3,35
transfer_trainval,expanded_highconf,6x8c_cac,6x8c,dna,X-RAY DIFFRACTION,3.098,2020-06-01T00:00:00Z,5d45d2e5ff2256dd13eda31c81132309b378f7da1cdd8efbea4374b6496f8252,3,32
transfer_trainval,expanded_highconf,6x9j_x52,6x9j,dna,X-RAY DIFFRACTION,1.79,2020-06-02T00:00:00Z,4c37c47f9a0029ac81a3246b75ff8e3637ad0b78e9ced535ba4ed636ea3227b6,2,22
transfer_trainval,expanded_highconf,6x9k_uxm,6x9k,dna,X-RAY DIFFRACTION,2.65,2020-06-02T00:00:00Z,4c37c47f9a0029ac81a3246b75ff8e3637ad0b78e9ced535ba4ed636ea3227b6,2,22
transfer_trainval,expanded_highconf,6xa1_mvm,6xa1,rna,ELECTRON MICROSCOPY,2.8,2020-06-03T00:00:00Z,5ea78950e00a22ef9d8e742413ee61455af65a607f0d40626fa7fc8812b77e3c,1,3390
transfer_trainval,expanded_highconf,6xbu_dg3,6xbu,rna+dna,X-RAY DIFFRACTION,3.29,2020-06-07T00:00:00Z,680bcd820ddc2560b0780d19a22ea1a3548d0659329f175b877301a171de45bc,2,15
transfer_trainval,expanded_highconf,6xdv_cac_g3,6xdv,dna,X-RAY DIFFRACTION,3.003,2020-06-11T00:00:00Z,13290a4d9192023085fcc1fd24116f95291af56c9ca6704e0fe40653154e6692,3,31
transfer_trainval,expanded_highconf,6xdx_cac_e1,6xdx,dna,X-RAY DIFFRACTION,2.899,2020-06-11T00:00:00Z,2369be2fcec5e3d1759c9cdf612e8848705f9db3f311e9d9337b15a4df638981,3,31
transfer_trainval,expanded_highconf,6xdz_cac_f2,6xdz,dna,X-RAY DIFFRACTION,3.106,2020-06-11T00:00:00Z,eb3ee9157b1d178a86ce14b2b2179dd2bf9d409408cd3fcc474a6a33f8bd5b4d,3,32
transfer_trainval,expanded_highconf,6xei_cac_g3,6xei,dna,X-RAY DIFFRACTION,3.049,2020-06-12T00:00:00Z,8fb900262ccb5d16ad7c930d42ef20c23969acf0076b83bef1fd4ea8a00efbfe,3,31
transfer_trainval,expanded_highconf,6xej_cac_f2,6xej,dna,X-RAY DIFFRACTION,2.807,2020-06-12T00:00:00Z,291a528e5bec8387e38e374dde0530065ae86e7c2fefaa25dbfcdde630befe4e,3,32
transfer_trainval,expanded_highconf,6xel_cac,6xel,dna,X-RAY DIFFRACTION,3.001,2020-06-12T00:00:00Z,7971277c6ef8864e04b5023f8d41ccb0a973cfc5953d0c1e9676f8a1424cb765,3,31
transfer_trainval,expanded_highconf,6xem_cac,6xem,dna,X-RAY DIFFRACTION,3.055,2020-06-12T00:00:00Z,fba25cb5231954d654ce97b295ee26b8f4b9523a2930ebf9f82d3b04d62b266e,3,31
transfer_trainval,expanded_highconf,6xfc_cac_g3,6xfc,dna,X-RAY DIFFRACTION,2.756,2020-06-15T00:00:00Z,62b0d1cac670817a83b088afdc184472650699699c818217e9ef4e3c880fa1ef,3,31
transfer_trainval,expanded_highconf,6xfd_cac_f2,6xfd,dna,X-RAY DIFFRACTION,3.101,2020-06-15T00:00:00Z,b369149ee6c3a9018d52b99c674f9e9cf3fd91d38aacb51b5129c06fe4eb201f,4,42
transfer_trainval,expanded_highconf,6xfe_cac_g3,6xfe,dna,X-RAY DIFFRACTION,3.12,2020-06-15T00:00:00Z,1fc78fd7b372c3fc9bfe357333fa7b22693cd4d890d9b4b95e96d2992c44dbf5,4,42
transfer_trainval,expanded_highconf,6xfg_cac_f2,6xfg,dna,X-RAY DIFFRACTION,3.053,2020-06-15T00:00:00Z,29c333d9f7cb49cce4d674f0dc8b1b8f9ac41b0197da81a7c8e7aba83dbd0d8a,3,32
transfer_trainval,expanded_highconf,6xfw_cac_f2,6xfw,dna,X-RAY DIFFRACTION,3.053,2020-06-16T00:00:00Z,0a7e0c3ca247c0250631be6924de56af8ecd3bd7e9f231ecca7460feb166c4a1,3,32
transfer_trainval,expanded_highconf,6xfy_cac_g3,6xfy,dna,X-RAY DIFFRACTION,3.057,2020-06-16T00:00:00Z,ccca0acf4282be4643a741cb619de6b4c6da3051a709d60d546a13d5aee8deec,3,31
transfer_trainval,expanded_highconf,6xfz_cac_e1,6xfz,dna,X-RAY DIFFRACTION,3.113,2020-06-16T00:00:00Z,6e7013bfb2ace8b9a9f9770565a0a690efe2d0f75934a9ecf3256d7acc4c481f,3,31
transfer_trainval,expanded_highconf,6xg0_cac_f2,6xg0,dna,X-RAY DIFFRACTION,3.178,2020-06-16T00:00:00Z,f63d641de7d7e59723df8eb58e8d957c3d2cf19d51710c84e68c9d0383669409,4,42
transfer_trainval,expanded_highconf,6xgj_cac_f2,6xgj,dna,X-RAY DIFFRACTION,3.071,2020-06-17T00:00:00Z,1b04b176d7ff1686a58a0853188269911eed596ed007dc42d60eeba9a653be2b,4,42
transfer_trainval,expanded_highconf,6xgk_cac_f2,6xgk,dna,X-RAY DIFFRACTION,3.063,2020-06-17T00:00:00Z,ced47e82a2fadf0a9c9489a600f6dbb09cc317ba1120b3482d30cf6aacafab0d,3,31
transfer_trainval,expanded_highconf,6xhx_ery_skc2,6xhx,rna,X-RAY DIFFRACTION,2.55,2020-06-19T00:00:00Z,942d9804258027867ccbb1dd6f7df7da1542246ac54751ae47cd6988da83c221,1,2856
transfer_trainval,expanded_highconf,6xhy_tel_rsa2,6xhy,rna,X-RAY DIFFRACTION,2.6,2020-06-19T00:00:00Z,3a9017ecfd552a05bbe8024e26c580a0abc274053b4a51519715bd9e513fb7d0,2,5649
transfer_trainval,expanded_highconf,6xjq_v4j_g1,6xjq,rna,X-RAY DIFFRACTION,1.708,2020-06-24T00:00:00Z,f83567476a85fce5a9f1b44a79a8077bbf13557a7ce009a0f017ebcab0d1d792,1,58
transfer_trainval,expanded_highconf,6xjw_97c_h2,6xjw,rna,X-RAY DIFFRACTION,1.918,2020-06-24T00:00:00Z,f83567476a85fce5a9f1b44a79a8077bbf13557a7ce009a0f017ebcab0d1d792,1,58
transfer_trainval,expanded_highconf,6xki_v6d,6xki,rna,X-RAY DIFFRACTION,2.87,2020-06-26T00:00:00Z,0aeecf0f0f862d42478a5189f3476260c5538fa7b4ef56fa52446c3a02262705,1,10
transfer_trainval,expanded_highconf,6xna_cac_h4,6xna,dna,X-RAY DIFFRACTION,3.05,2020-07-02T00:00:00Z,15ad139e268cd6e2c594f653fc80e57847f922d1e0056a48f94cc6efff750d6a,3,30
transfer_trainval,expanded_highconf,6xo5_cac_f2,6xo5,dna,X-RAY DIFFRACTION,3.157,2020-07-06T00:00:00Z,e7dbf54de5981310e6b42f0bb0fa4daf4573159c76de9a8f2640861694fe47eb,3,30
transfer_trainval,expanded_highconf,6xo6_cac,6xo6,dna,X-RAY DIFFRACTION,3.108,2020-07-06T00:00:00Z,39102c59ea67f2362c193bec9e875dc44b2b01e87a8a5c8ab3ebb8f47915d07a,2,15
transfer_trainval,expanded_highconf,6xo7_cac_f2,6xo7,dna,X-RAY DIFFRACTION,3.105,2020-07-06T00:00:00Z,79cfe0e8aa346f5528888e3f1716a65539c8ede7629586c0af1cfa867276a548,4,42
transfer_trainval,expanded_highconf,6xo9_cac,6xo9,dna,X-RAY DIFFRACTION,3.103,2020-07-06T00:00:00Z,a5c91260b21eb5d951873c994fd81a6fda2cf51e87f3a8a8bf960503963b013b,3,33
transfer_trainval,expanded_highconf,6xqd_v7a_jjb1,6xqd,rna,X-RAY DIFFRACTION,2.8,2020-07-09T00:00:00Z,036214608acce7960b463077bf22567899912da6bf5844167c2a36b2a5aa49b2,3,1570
transfer_trainval,expanded_highconf,6xqe_v7a_pgb2,6xqe,rna,X-RAY DIFFRACTION,3.0,2020-07-09T00:00:00Z,2bcde00cdd9285c703479e4cbaa0c5969987eb2eebe476da5e21d22251db1cec,4,3061
transfer_trainval,expanded_highconf,6xt7_spm_x2,6xt7,dna,X-RAY DIFFRACTION,1.56,2020-07-17T00:00:00Z,df19068f773c5923d63b287c70729834f2e8ef28f6f562901e4a4725397dbcef,1,25
transfer_trainval,expanded_highconf,6xz7_di0,6xz7,rna,ELECTRON MICROSCOPY,2.1,2020-02-03T00:00:00Z,a1896418251ffe35e288fc0da49054fabb3c4ec673c2748073fe4a6b16848277,1,2873
transfer_trainval,expanded_highconf,6xza_di0,6xza,rna,ELECTRON MICROSCOPY,2.66,2020-02-03T00:00:00Z,a1896418251ffe35e288fc0da49054fabb3c4ec673c2748073fe4a6b16848277,1,2873
transfer_trainval,expanded_highconf,6xzb_di0,6xzb,rna,ELECTRON MICROSCOPY,2.54,2020-02-03T00:00:00Z,a1896418251ffe35e288fc0da49054fabb3c4ec673c2748073fe4a6b16848277,1,2873
transfer_trainval,expanded_highconf,6y0g_3he,6y0g,rna,ELECTRON MICROSCOPY,3.2,2020-02-07T00:00:00Z,373932af01f8e633f044efa6010d71387b989bbfe1c21404067b43e2d01e6e03,1,3644
transfer_trainval,expanded_highconf,6y2l_3he,6y2l,rna,ELECTRON MICROSCOPY,3.0,2020-02-16T00:00:00Z,e62655e796a7b1e0d05713408787bfe326c6dcf64085a617c89ac134ba3b66cd,1,3613
transfer_trainval,expanded_highconf,6y69_ocw,6y69,rna,ELECTRON MICROSCOPY,2.86,2020-02-26T00:00:00Z,e370d75dd750b162c4890b8662d2f1b9672e1718feabd8ca936a42577f43e1b5,1,2887
transfer_trainval,expanded_highconf,6y6x_ocw,6y6x,rna,ELECTRON MICROSCOPY,2.8,2020-02-27T00:00:00Z,c113b6d6f7cb8ae1b63d75ea8fb7d465b93bb9357cfbf3cf2b086db1d2d2d39c,1,3773
transfer_trainval,expanded_highconf,6ydp_5gp_fp2,6ydp,rna,ELECTRON MICROSCOPY,3.0,2020-03-20T00:00:00Z,bbbad683c2e40c53402863a9932c6a06f684e339507ffac3d3defca5a262de52,1,1544
transfer_trainval,expanded_highconf,6ydw_5gp,6ydw,rna,ELECTRON MICROSCOPY,4.2,2020-03-21T00:00:00Z,bbbad683c2e40c53402863a9932c6a06f684e339507ffac3d3defca5a262de52,1,1544
transfer_trainval,expanded_highconf,6yl5_sah_fa3,6yl5,rna,X-RAY DIFFRACTION,1.7,2020-04-06T00:00:00Z,42f6c6fc21e984deba61eb4ce8a34fe57ee039a74e8b46ef43eb0a0ff00d1db2,4,68
transfer_trainval,expanded_highconf,6ypu_akn,6ypu,rna,ELECTRON MICROSCOPY,2.9,2020-04-16T00:00:00Z,e66f948437fa84a5a395c5e48a2e98f5bd0df71541420535b0d5d888cbe0772e,1,146
transfer_trainval,expanded_highconf,6ysi_t1c_og3,6ysi,rna,ELECTRON MICROSCOPY,2.5,2020-04-22T00:00:00Z,99c8eff944d9f55aab9a14fe7f5e2d4440f93c728de09f71d2da4df176e1e051,2,2787
transfer_trainval,expanded_highconf,6ytf_t1c,6ytf,rna,ELECTRON MICROSCOPY,3.0,2020-04-24T00:00:00Z,49e8236b5ff1fe0e38ded1e5f1ea37603d158a98c63dcdd38281972e5981722e,1,453
transfer_trainval,expanded_highconf,6ywe_spm,6ywe,rna,ELECTRON MICROSCOPY,2.99,2020-04-29T00:00:00Z,c64afea70ef4bbf1ffb215dd22868eeb12d45820aee608d251bed19c632ca20c,1,2837
transfer_trainval,expanded_highconf,6yws_spm,6yws,rna,ELECTRON MICROSCOPY,2.74,2020-04-30T00:00:00Z,77ddf261a02fcf86f54246693028c1b7f66cb3cee50d021e9789f8894fa79d65,1,2820
transfer_trainval,expanded_highconf,6ywv_spm,6ywv,rna,ELECTRON MICROSCOPY,3.03,2020-04-30T00:00:00Z,1a07f266971837b0877657d99b3a8cf09370d7df4490e03a40e7cdbfb11412c9,1,2529
transfer_trainval,expanded_highconf,6ywx_spm,6ywx,rna,ELECTRON MICROSCOPY,3.1,2020-04-30T00:00:00Z,608ec58d4b2563f469b5cd55b2448875836f2951ade57ddd192d4915bf4fe4c3,1,2838
transfer_trainval,expanded_highconf,6ywy_spm,6ywy,rna,ELECTRON MICROSCOPY,3.05,2020-04-30T00:00:00Z,2c406151bda32400ff99c056fbe17d72eb30bbc9860466fcb598f46f812a74fe,1,2843
transfer_trainval,expanded_highconf,6z1a_q52,6z1a,dna,X-RAY DIFFRACTION,2.3,2020-05-13T00:00:00Z,4114cc49f74d9473f394cf3d19e5e018d3c776032488d3218c5d08fbdb5d2a53,2,24
transfer_trainval,expanded_highconf,6zs9_dol,6zs9,rna,ELECTRON MICROSCOPY,4.0,2020-07-15T00:00:00Z,77d3777e9d541ba78e4b52bb74298f0c94c0321d563fdbcfa075ac477948eab0,1,1501
transfer_trainval,expanded_highconf,6zsc_dol,6zsc,rna,ELECTRON MICROSCOPY,3.5,2020-07-15T00:00:00Z,50f18e871bcf6646aa2ba5bb45e178dfd6fcc37bc70f646b042bb8469be05d93,1,1500
transfer_trainval,expanded_highconf,6zsd_dol,6zsd,rna,ELECTRON MICROSCOPY,3.7,2020-07-15T00:00:00Z,0051b796d76af9ec2d5051a4b2bf8b4defb451f747b66806ebd87b30b51bcf2a,1,1499
transfer_trainval,expanded_highconf,6ztj_phe,6ztj,rna+dna,ELECTRON MICROSCOPY,3.4,2020-07-20T00:00:00Z,7db392c1738a2d37699b4053e57d6432a4889cb846d2008e01e24d7ccd3cfc7d,3,3014
transfer_trainval,expanded_highconf,6ztl_phe,6ztl,rna+dna,ELECTRON MICROSCOPY,3.5,2020-07-20T00:00:00Z,dc3f9729ce48281186ead9e588fa72d2e219b647094444e19712ab57591d57b6,3,3013
transfer_trainval,expanded_highconf,6ztm_phe,6ztm,rna+dna,ELECTRON MICROSCOPY,3.3,2020-07-20T00:00:00Z,d862a666da07ad8f545d625d723ead39cf229df787459433d15160eeafd361b4,3,3015
transfer_trainval,expanded_highconf,6ztn_phe,6ztn,rna+dna,ELECTRON MICROSCOPY,3.9,2020-07-20T00:00:00Z,dc3f9729ce48281186ead9e588fa72d2e219b647094444e19712ab57591d57b6,3,3013
transfer_trainval,expanded_highconf,6zxh_asp,6zxh,rna,ELECTRON MICROSCOPY,2.7,2020-07-29T00:00:00Z,89328b164f779f7e3557058e6b92c7a5cea709b53049570db8dc5bda7732d433,1,1577
transfer_trainval,expanded_highconf,6zy5_evp_h2,6zy5,dna,ELECTRON MICROSCOPY,3.6,2020-07-30T00:00:00Z,536d4fc328b12b5b5b7347ed78367ec4b96159084cff7408506ac56df81c9d7e,3,47
transfer_trainval,expanded_highconf,7a0r_qtz,7a0r,rna,X-RAY DIFFRACTION,3.3,2020-08-10T00:00:00Z,7d8a45cf6c5555e427ec5333e254a0de62c52364142d1c285747af616b5adcc3,1,2730
